32075
29059
23154
22345
28601
46886
24009
27342
22110
10417
31979
16489
42882
31937
15626
38961
14246
30803
16791
42179
19000
20000
21000
25000
16791
18000
13000
26000
19000
26000
32000
42000
14000
27000
10000
11000
18000
29000
11000
12000
25000
48000
13000
38000
35000
13000
19000
13000
17000
18000
19000
35000
38000
27000
29000
18000
15000
27000
10000
25000
27000
25000
27000
18000
19000
14000
16000
15000
17000
18000
19000
12000
13000
43000
55000
12000
13000
19000
21000
18000
10000
12000
13000
14000
16000
18000
16000
18000
26000
65000
69000
17000
19000
23000
25000
16000
17000
27000
29000
26000
