23542
25705
16846
27000
50000
22000
27000
48000
52000
24000
27000
39000
41000
46000
50000
26000
28000
48000
52000
63000
69000
37000
40000
29000
31000
89000
97000
40000
44000
65000
70000
50000
53000
38000
42000
27000
50000
42000
44000
42000
43000
44000
42000
44000
46000
43000
42000
48000
42000
46500
45000
43000
44000
27000
52000
27000
41000
50000
28000
52000
69000
40000
31000
97000
40000
70000
53000
42000
52000
22000
27000
48000
52000
39000
41000
46000
28000
65000
42000
53000
42000
43000
46000
37000
50000
29000
38000
42000
46000
38000
37000
24000
26000
37000
28000
50000
35000
40000
31723
34895
